model_id,base_seed,scope,variable,variable_type,level,eligible_total,noneligible_total,eligible_observed,noneligible_observed,eligible_value,noneligible_value,pooled_sd,smd,abs_smd,effect_state,alert
P1,1729,all_development_intent,site_id,categorical,wqp:USGS-423526088380101,9227,505,9227,505,0.00032513276254470577,0.0019801980198019802,0.03392126093496362,-0.04879138368206563,0.04879138368206563,estimable,False
P1,1729,all_development_intent,site_id,categorical,wqp:USGS-423556088365001,9227,505,9227,505,0.0011921534626639211,0.0019801980198019802,0.039793272474061066,-0.01980346194577839,0.01980346194577839,estimable,False
P1,1729,all_development_intent,site_id,categorical,wqp:USGS-423659088354401,9227,505,9227,505,0.00021675517502980384,0.0,0.010409327361167522,0.020823168251814142,0.020823168251814142,estimable,False
P1,1729,all_development_intent,site_noneligible_fraction,numeric,,9227,505,9227,505,0.04987774528530449,0.08866939455939692,0.05323429595721038,-0.7286965775836141,0.7286965775836141,estimable,True
P1,1729,all_development_intent,target_missing_count,numeric,,9227,505,9227,505,0.0,9.0,0.0,,,complete_separation,True
P1,1729,all_development_intent,time_role,categorical,calibration_threshold,9227,505,9227,505,0.03273003142950038,0.033663366336633666,0.17914926817551274,-0.005209817023750813,0.005209817023750813,estimable,False
P1,1729,all_development_intent,time_role,categorical,model_selection,9227,505,9227,505,0.11011162891514036,0.0891089108910891,0.2992954819101751,0.07017385591659085,0.07017385591659085,estimable,False
P1,1729,all_development_intent,time_role,categorical,training,9227,505,9227,505,0.8571583396553593,0.8772277227722772,0.33921760389657624,-0.05916374293781318,0.05916374293781318,estimable,False
P1,1729,calibration_threshold,climatic_season,categorical,DJF,302,17,302,17,0.18543046357615894,0.0,0.2748144890231315,0.6747477697966319,0.6747477697966319,estimable,True
P1,1729,calibration_threshold,climatic_season,categorical,JJA,302,17,302,17,0.3509933774834437,0.35294117647058826,0.47758283515446504,-0.0040784526657340085,0.0040784526657340085,estimable,False
P1,1729,calibration_threshold,climatic_season,categorical,MAM,302,17,302,17,0.3509933774834437,0.4117647058823529,0.48477394696816206,-0.12536013698545645,0.12536013698545645,estimable,False
P1,1729,calibration_threshold,climatic_season,categorical,SON,302,17,302,17,0.11258278145695365,0.23529411764705882,0.37405794646292456,-0.32805434920032617,0.32805434920032617,estimable,True
P1,1729,calibration_threshold,delta_previous_month_missing,categorical,False,302,17,302,17,1.0,1.0,0.0,0.0,0.0,estimable,False
P1,1729,calibration_threshold,historical_bloom_presence,categorical,False,302,17,302,17,0.4304635761589404,0.4117647058823529,0.4936492776412059,0.03787885675825533,0.03787885675825533,estimable,False
P1,1729,calibration_threshold,historical_bloom_presence,categorical,True,302,17,302,17,0.5695364238410596,0.5882352941176471,0.4936492776412059,-0.03787885675825533,0.03787885675825533,estimable,False
P1,1729,calibration_threshold,input_missing_channel_count,numeric,,302,17,302,17,0.0,13.0,0.0,,,complete_separation,True
P1,1729,calibration_threshold,origin_delta_yF,numeric,,302,17,302,17,-0.0003303440398727821,-0.07958184007336111,0.15389019539442308,0.5149872987708245,0.5149872987708245,estimable,True
P1,1729,calibration_threshold,origin_delta_yN,numeric,,302,17,302,17,0.003154921659965389,-0.00022418884670033176,0.0647666124309164,0.05217364904286239,0.05217364904286239,estimable,False
P1,1729,calibration_threshold,origin_delta_yT,numeric,,302,17,302,17,0.062054434408809964,0.16066066307180069,0.23361848247618286,-0.42208230966076715,0.42208230966076715,estimable,True
P1,1729,calibration_threshold,origin_month,categorical,1,302,17,302,17,0.09271523178807947,0.0,0.20508427241327182,0.4520835786044386,0.4520835786044386,estimable,True
P1,1729,calibration_threshold,origin_month,categorical,2,302,17,302,17,0.09271523178807947,0.0,0.20508427241327182,0.4520835786044386,0.4520835786044386,estimable,True
P1,1729,calibration_threshold,origin_month,categorical,3,302,17,302,17,0.12251655629139073,0.17647058823529413,0.35555236565734777,-0.15174707625458433,0.15174707625458433,estimable,False
P1,1729,calibration_threshold,origin_month,categorical,4,302,17,302,17,0.10927152317880795,0.23529411764705882,0.3723318769919801,-0.33846845316165436,0.33846845316165436,estimable,True
P1,1729,calibration_threshold,origin_month,categorical,5,302,17,302,17,0.11920529801324503,0.0,0.22912376015902244,0.5202659817144719,0.5202659817144719,estimable,True
P1,1729,calibration_threshold,origin_month,categorical,6,302,17,302,17,0.11589403973509933,0.17647058823529413,0.35198816103113606,-0.17209825558546651,0.17209825558546651,estimable,False
P1,1729,calibration_threshold,origin_month,categorical,7,302,17,302,17,0.11589403973509933,0.058823529411764705,0.28091451821531627,0.20315970383414303,0.20315970383414303,estimable,True
P1,1729,calibration_threshold,origin_month,categorical,8,302,17,302,17,0.11920529801324503,0.11764705882352941,0.32311114443216044,0.004822610474962385,0.004822610474962385,estimable,False
P1,1729,calibration_threshold,origin_month,categorical,9,302,17,302,17,0.11258278145695365,0.23529411764705882,0.37405794646292456,-0.32805434920032617,0.32805434920032617,estimable,True
P1,1729,calibration_threshold,origin_sigma_F,numeric,,302,17,302,17,0.3556495602953891,0.406975230010296,0.08966987036787841,-0.5723847877145236,0.5723847877145236,estimable,True
P1,1729,calibration_threshold,origin_sigma_N,numeric,,302,17,302,17,0.45286234355642546,0.5469358021061116,0.15097137275005149,-0.6231211708290839,0.6231211708290839,estimable,True
P1,1729,calibration_threshold,origin_sigma_T,numeric,,302,17,302,17,0.371400847551016,0.4250979435800772,0.07804707175597486,-0.6880091055427769,0.6880091055427769,estimable,True
P1,1729,calibration_threshold,origin_yF,numeric,,302,17,302,17,0.6295841489209245,0.6219263085547615,0.2145561636281873,0.03569154218954802,0.03569154218954802,estimable,False
P1,1729,calibration_threshold,origin_yN,numeric,,302,17,302,17,0.5352720635517544,0.6158966106526992,0.2124303012670951,-0.3795341183439414,0.3795341183439414,estimable,True
P1,1729,calibration_threshold,origin_yT,numeric,,302,17,302,17,0.7404935384132215,0.8951564361067379,0.19466671181118372,-0.7945010025316044,0.7945010025316044,estimable,True
P1,1729,calibration_threshold,origin_year,numeric,,302,17,302,17,2021.0,2021.0,0.0,0.0,0.0,estimable,False
P1,1729,calibration_threshold,precursor_coverage_band,categorical,high,302,17,302,17,0.5860927152317881,0.8823529411764706,0.41616960049823476,-0.7118737783586361,0.7118737783586361,estimable,True
P1,1729,calibration_threshold,precursor_coverage_band,categorical,low,302,17,302,17,0.10927152317880795,0.0,0.22060287554901817,0.49533136368627123,0.49533136368627123,estimable,True
P1,1729,calibration_threshold,precursor_coverage_band,categorical,medium,302,17,302,17,0.304635761589404,0.11764705882352941,0.39726505177522864,0.47069003913204077,0.47069003913204077,estimable,True
P1,1729,calibration_threshold,precursor_coverage_fraction,numeric,,302,17,302,17,0.7446657133979812,0.8846571301121687,0.19689598884940496,-0.7109917146217712,0.7109917146217712,estimable,True
P1,1729,calibration_threshold,series_length_band,categorical,long,302,17,302,17,0.4966887417218543,0.47058823529411764,0.49956179981334703,0.052246801972225795,0.052246801972225795,estimable,False
P1,1729,calibration_threshold,series_length_band,categorical,medium,302,17,302,17,0.48344370860927155,0.35294117647058826,0.4889271886679706,0.2669160872280868,0.2669160872280868,estimable,True
P1,1729,calibration_threshold,series_length_band,categorical,short,302,17,302,17,0.019867549668874173,0.17647058823529413,0.28705535168518664,-0.5455499702307114,0.5455499702307114,estimable,True
P1,1729,calibration_threshold,series_length_months,numeric,,302,17,302,17,110.84105960264901,71.47058823529412,74.30178370680265,0.5298724930038302,0.5298724930038302,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21DELAWQ_WQX-110011,302,17,302,17,0.029801324503311258,0.0,0.12023561361169076,0.2478577154316083,0.2478577154316083,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21DELAWQ_WQX-304321,302,17,302,17,0.016556291390728478,0.058823529411764705,0.1892689916566125,-0.22331834523491811,0.22331834523491811,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21DELAWQ_WQX-307011,302,17,302,17,0.016556291390728478,0.058823529411764705,0.1892689916566125,-0.22331834523491811,0.22331834523491811,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21DELAWQ_WQX-307171,302,17,302,17,0.016556291390728478,0.058823529411764705,0.1892689916566125,-0.22331834523491811,0.22331834523491811,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21DELAWQ_WQX-308071,302,17,302,17,0.029801324503311258,0.0,0.12023561361169076,0.2478577154316083,0.2478577154316083,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLCBA_WQX-WAL-ALLEN-1,302,17,302,17,0.023178807947019868,0.0,0.10639913253681874,0.21784771543131698,0.21784771543131698,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLCBA_WQX-WAL-ALLIGATOR-1,302,17,302,17,0.013245033112582781,0.0,0.0808381166604881,0.16384638410380808,0.16384638410380808,estimable,False
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLCBA_WQX-WAL-ALLIGATOR-2,302,17,302,17,0.013245033112582781,0.0,0.0808381166604881,0.16384638410380808,0.16384638410380808,estimable,False
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLCBA_WQX-WAL-BIGREDF-1,302,17,302,17,0.023178807947019868,0.0,0.10639913253681874,0.21784771543131698,0.21784771543131698,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLCBA_WQX-WAL-BIGREDF-3,302,17,302,17,0.023178807947019868,0.0,0.10639913253681874,0.21784771543131698,0.21784771543131698,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLCBA_WQX-WAL-CAMPBELL-1,302,17,302,17,0.023178807947019868,0.0,0.10639913253681874,0.21784771543131698,0.21784771543131698,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLCBA_WQX-WAL-CAMPBELL-2,302,17,302,17,0.019867549668874173,0.0,0.0986732743427241,0.2013468165642073,0.2013468165642073,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLCBA_WQX-WAL-DEER-1,302,17,302,17,0.023178807947019868,0.0,0.10639913253681874,0.21784771543131698,0.21784771543131698,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLCBA_WQX-WAL-DEER-3,302,17,302,17,0.023178807947019868,0.0,0.10639913253681874,0.21784771543131698,0.21784771543131698,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLCBA_WQX-WAL-FULLER-1,302,17,302,17,0.009933774834437087,0.058823529411764705,0.18055250863846195,-0.2707785948032679,0.2707785948032679,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLCBA_WQX-WAL-FULLER-3,302,17,302,17,0.009933774834437087,0.058823529411764705,0.18055250863846195,-0.2707785948032679,0.2707785948032679,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLCBA_WQX-WAL-GRAYTON-1,302,17,302,17,0.029801324503311258,0.0,0.12023561361169076,0.2478577154316083,0.2478577154316083,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLCBA_WQX-WAL-MORRIS-1,302,17,302,17,0.023178807947019868,0.0,0.10639913253681874,0.21784771543131698,0.21784771543131698,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLCBA_WQX-WAL-MORRIS-2,302,17,302,17,0.023178807947019868,0.0,0.10639913253681874,0.21784771543131698,0.21784771543131698,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLCBA_WQX-WAL-MORRIS-3,302,17,302,17,0.023178807947019868,0.0,0.10639913253681874,0.21784771543131698,0.21784771543131698,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLCBA_WQX-WAL-TRESCA-1,302,17,302,17,0.023178807947019868,0.0,0.10639913253681874,0.21784771543131698,0.21784771543131698,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLCOLL_WQX-LKTRAF1,302,17,302,17,0.029801324503311258,0.0,0.12023561361169076,0.2478577154316083,0.2478577154316083,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLCOLL_WQX-LKTRAF4,302,17,302,17,0.029801324503311258,0.0,0.12023561361169076,0.2478577154316083,0.2478577154316083,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLHESD_WQX-EGYPT LAKE EAST,302,17,302,17,0.006622516556291391,0.058823529411764705,0.17598576736495056,-0.29662065084627803,0.29662065084627803,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLHESD_WQX-EGYPT LAKE MIDDLE,302,17,302,17,0.006622516556291391,0.058823529411764705,0.17598576736495056,-0.29662065084627803,0.29662065084627803,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLHESD_WQX-EGYPT LAKE WEST,302,17,302,17,0.006622516556291391,0.058823529411764705,0.17598576736495056,-0.29662065084627803,0.29662065084627803,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLHILL_WQX-135,302,17,302,17,0.016556291390728478,0.0,0.09022799068502459,0.18349396085439346,0.18349396085439346,estimable,False
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLHILL_WQX-271,302,17,302,17,0.016556291390728478,0.0,0.09022799068502459,0.18349396085439346,0.18349396085439346,estimable,False
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLLCPC_WQX-GRIFFINTISH,302,17,302,17,0.009933774834437087,0.058823529411764705,0.18055250863846195,-0.2707785948032679,0.2707785948032679,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLLCPC_WQX-LOCH LEVENNWSH,302,17,302,17,0.009933774834437087,0.058823529411764705,0.18055250863846195,-0.2707785948032679,0.2707785948032679,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLLCPC_WQX-TROUTDKEUS,302,17,302,17,0.009933774834437087,0.058823529411764705,0.18055250863846195,-0.2707785948032679,0.2707785948032679,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLLCPC_WQX-YALEMARSHPK,302,17,302,17,0.0033112582781456954,0.058823529411764705,0.17126531412704246,-0.32413026196559974,0.32413026196559974,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLSJWM_WQX-44158,302,17,302,17,0.029801324503311258,0.0,0.12023561361169076,0.2478577154316083,0.2478577154316083,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLSJWM_WQX-442129,302,17,302,17,0.0033112582781456954,0.0,0.04062200048471953,0.08151391459392224,0.08151391459392224,estimable,False
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLSJWM_WQX-44494,302,17,302,17,0.0033112582781456954,0.0,0.04062200048471953,0.08151391459392224,0.08151391459392224,estimable,False
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLSJWM_WQX-44592,302,17,302,17,0.0033112582781456954,0.0,0.04062200048471953,0.08151391459392224,0.08151391459392224,estimable,False
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLSJWM_WQX-44618,302,17,302,17,0.029801324503311258,0.0,0.12023561361169076,0.2478577154316083,0.2478577154316083,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLSJWM_WQX-44645,302,17,302,17,0.026490066225165563,0.058823529411764705,0.20143443649964604,-0.16051606541792054,0.16051606541792054,estimable,False
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLSJWM_WQX-44673,302,17,302,17,0.026490066225165563,0.058823529411764705,0.20143443649964604,-0.16051606541792054,0.16051606541792054,estimable,False
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLSJWM_WQX-44676,302,17,302,17,0.029801324503311258,0.0,0.12023561361169076,0.2478577154316083,0.2478577154316083,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLSJWM_WQX-45399,302,17,302,17,0.026490066225165563,0.058823529411764705,0.20143443649964604,-0.16051606541792054,0.16051606541792054,estimable,False
P1,1729,calibration_threshold,site_id,categorical,wqp:21FLVEMD_WQX-SJ17,302,17,302,17,0.006622516556291391,0.058823529411764705,0.17598576736495056,-0.29662065084627803,0.29662065084627803,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21SC60WQ_WQX-B-345,302,17,302,17,0.0033112582781456954,0.0,0.04062200048471953,0.08151391459392224,0.08151391459392224,estimable,False
P1,1729,calibration_threshold,site_id,categorical,wqp:21SC60WQ_WQX-CW-016F,302,17,302,17,0.006622516556291391,0.0,0.057352675747313814,0.11547005383792516,0.11547005383792516,estimable,False
P1,1729,calibration_threshold,site_id,categorical,wqp:21SC60WQ_WQX-CW-033,302,17,302,17,0.029801324503311258,0.0,0.12023561361169076,0.2478577154316083,0.2478577154316083,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21SC60WQ_WQX-CW-174,302,17,302,17,0.029801324503311258,0.0,0.12023561361169076,0.2478577154316083,0.2478577154316083,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:21SC60WQ_WQX-S-024,302,17,302,17,0.0033112582781456954,0.0,0.04062200048471953,0.08151391459392224,0.08151391459392224,estimable,False
P1,1729,calibration_threshold,site_id,categorical,wqp:21SC60WQ_WQX-S-308,302,17,302,17,0.0033112582781456954,0.0,0.04062200048471953,0.08151391459392224,0.08151391459392224,estimable,False
P1,1729,calibration_threshold,site_id,categorical,wqp:21SC60WQ_WQX-SV-268,302,17,302,17,0.0033112582781456954,0.0,0.04062200048471953,0.08151391459392224,0.08151391459392224,estimable,False
P1,1729,calibration_threshold,site_id,categorical,wqp:21SC60WQ_WQX-SV-331,302,17,302,17,0.016556291390728478,0.0,0.09022799068502459,0.18349396085439346,0.18349396085439346,estimable,False
P1,1729,calibration_threshold,site_id,categorical,wqp:CAPECRD_WQX-262,302,17,302,17,0.029801324503311258,0.0,0.12023561361169076,0.2478577154316083,0.2478577154316083,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:CAPECRD_WQX-290,302,17,302,17,0.019867549668874173,0.0,0.0986732743427241,0.2013468165642073,0.2013468165642073,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:CHOCNATWQX-LNW-001,302,17,302,17,0.013245033112582781,0.0,0.0808381166604881,0.16384638410380808,0.16384638410380808,estimable,False
P1,1729,calibration_threshold,site_id,categorical,wqp:CHOCNATWQX-LNW-003,302,17,302,17,0.013245033112582781,0.0,0.0808381166604881,0.16384638410380808,0.16384638410380808,estimable,False
P1,1729,calibration_threshold,site_id,categorical,wqp:CHOCNATWQX-SAR-001,302,17,302,17,0.009933774834437087,0.058823529411764705,0.18055250863846195,-0.2707785948032679,0.2707785948032679,estimable,True
P1,1729,calibration_threshold,site_id,categorical,wqp:USGS-294607095042700,302,17,302,17,0.009933774834437087,0.0,0.07012522710115024,0.1416576493949657,0.1416576493949657,estimable,False
P1,1729,calibration_threshold,site_id,categorical,wqp:USGS-294643095035200,302,17,302,17,0.009933774834437087,0.0,0.07012522710115024,0.1416576493949657,0.1416576493949657,estimable,False
P1,1729,calibration_threshold,site_id,categorical,wqp:USGS-421420121481700,302,17,302,17,0.029801324503311258,0.0,0.12023561361169076,0.2478577154316083,0.2478577154316083,estimable,True
P1,1729,calibration_threshold,site_noneligible_fraction,numeric,,302,17,302,17,0.0499741722618169,0.18217944416353724,0.09748562934444203,-1.3561513916538896,1.3561513916538896,estimable,True
P1,1729,calibration_threshold,target_missing_count,numeric,,302,17,302,17,0.0,9.0,0.0,,,complete_separation,True
P1,1729,calibration_threshold,time_role,categorical,calibration_threshold,302,17,302,17,1.0,1.0,0.0,0.0,0.0,estimable,False
P1,1729,fit_intent,climatic_season,categorical,DJF,8925,488,8925,488,0.2593837535014006,0.2520491803278688,0.4362477581288204,0.016812861583499338,0.016812861583499338,estimable,False
P1,1729,fit_intent,climatic_season,categorical,JJA,8925,488,8925,488,0.25142857142857145,0.2151639344262295,0.42254032981859485,0.08582526789315258,0.08582526789315258,estimable,False
P1,1729,fit_intent,climatic_season,categorical,MAM,8925,488,8925,488,0.2596078431372549,0.2336065573770492,0.4308399613814682,0.06035021838929189,0.06035021838929189,estimable,False
P1,1729,fit_intent,climatic_season,categorical,SON,8925,488,8925,488,0.22957983193277312,0.29918032786885246,0.439627337632472,-0.15831703349227402,0.15831703349227402,estimable,False
P1,1729,fit_intent,delta_previous_month_missing,categorical,False,8925,488,8925,488,1.0,1.0,0.0,0.0,0.0,estimable,False
P1,1729,fit_intent,historical_bloom_presence,categorical,False,8925,488,8925,488,0.16694677871148458,0.13319672131147542,0.3567428391241314,0.09460612435240942,0.09460612435240942,estimable,False
P1,1729,fit_intent,historical_bloom_presence,categorical,True,8925,488,8925,488,0.8330532212885154,0.8668032786885246,0.35674283912413135,-0.09460612435240935,0.09460612435240935,estimable,False
P1,1729,fit_intent,input_missing_channel_count,numeric,,8925,488,8925,488,0.0,13.0,0.0,,,complete_separation,True
P1,1729,fit_intent,origin_delta_yF,numeric,,8925,488,8925,488,0.0010937838243837116,0.0035256029518901323,0.17034399420977356,-0.014275931116841771,0.014275931116841771,estimable,False
P1,1729,fit_intent,origin_delta_yN,numeric,,8925,488,8925,488,-0.0013380581057038294,0.002943696240421201,0.08312346969882861,-0.05151077501503007,0.05151077501503007,estimable,False
P1,1729,fit_intent,origin_delta_yT,numeric,,8925,488,8925,488,0.0065762832902726675,0.016990325367841563,0.24789392352160594,-0.04201007402531683,0.04201007402531683,estimable,False
P1,1729,fit_intent,origin_month,categorical,1,8925,488,8925,488,0.08750700280112045,0.0860655737704918,0.2815207079807212,0.005120152762358629,0.005120152762358629,estimable,False
P1,1729,fit_intent,origin_month,categorical,10,8925,488,8925,488,0.07170868347338935,0.10245901639344263,0.28153837619499894,-0.1092225270872309,0.1092225270872309,estimable,False
P1,1729,fit_intent,origin_month,categorical,11,8925,488,8925,488,0.07406162464985995,0.06352459016393443,0.2530471468052167,0.04164059788445833,0.04164059788445833,estimable,False
P1,1729,fit_intent,origin_month,categorical,12,8925,488,8925,488,0.08369747899159664,0.0778688524590164,0.2724862430268547,0.021390535051730337,0.021390535051730337,estimable,False
P1,1729,fit_intent,origin_month,categorical,2,8925,488,8925,488,0.08817927170868348,0.08811475409836066,0.2835085818437916,0.0002275684563170233,0.0002275684563170233,estimable,False
P1,1729,fit_intent,origin_month,categorical,3,8925,488,8925,488,0.08773109243697479,0.11885245901639344,0.3039415238651505,-0.10239261218294819,0.10239261218294819,estimable,False
P1,1729,fit_intent,origin_month,categorical,4,8925,488,8925,488,0.0864985994397759,0.02663934426229508,0.2290701653798494,0.26131406103549465,0.26131406103549465,estimable,True
P1,1729,fit_intent,origin_month,categorical,5,8925,488,8925,488,0.0853781512605042,0.08811475409836066,0.28145982551368565,-0.00972288969788831,0.00972288969788831,estimable,False
P1,1729,fit_intent,origin_month,categorical,6,8925,488,8925,488,0.08549019607843138,0.05327868852459016,0.2535958323066377,0.127019073069357,0.127019073069357,estimable,False
P1,1729,fit_intent,origin_month,categorical,7,8925,488,8925,488,0.08403361344537816,0.08401639344262295,0.2774253091664568,6.207077071284426e-05,6.207077071284426e-05,estimable,False
P1,1729,fit_intent,origin_month,categorical,8,8925,488,8925,488,0.08190476190476191,0.0778688524590164,0.27111037065909016,0.014886591892202088,0.014886591892202088,estimable,False
P1,1729,fit_intent,origin_month,categorical,9,8925,488,8925,488,0.0838095238095238,0.13319672131147542,0.3100329355662824,-0.15929661605708031,0.15929661605708031,estimable,False
P1,1729,fit_intent,origin_sigma_F,numeric,,8925,488,8925,488,0.4318688527513029,0.44351044125402,0.06573780699384377,-0.1770912209439439,0.1770912209439439,estimable,False
P1,1729,fit_intent,origin_sigma_N,numeric,,8925,488,8925,488,0.5548790129184091,0.5549115164015713,0.11615623165614647,-0.0002798255650924781,0.0002798255650924781,estimable,False
P1,1729,fit_intent,origin_sigma_T,numeric,,8925,488,8925,488,0.33181206790733625,0.34333031601740965,0.1289945979186612,-0.0892924843049346,0.0892924843049346,estimable,False
P1,1729,fit_intent,origin_yF,numeric,,8925,488,8925,488,0.7295924820218768,0.718661245844159,0.18267079051298535,0.059841182856986,0.059841182856986,estimable,False
P1,1729,fit_intent,origin_yN,numeric,,8925,488,8925,488,0.612477463664127,0.6242382909308691,0.16870098708392378,-0.06971403943766752,0.06971403943766752,estimable,False
P1,1729,fit_intent,origin_yT,numeric,,8925,488,8925,488,0.6496581705177531,0.6852641572229198,0.30670926089378536,-0.11609035410736156,0.11609035410736156,estimable,False
P1,1729,fit_intent,origin_year,numeric,,8925,488,8925,488,2005.027787114846,2003.0122950819673,11.704155590798498,0.172203113436326,0.172203113436326,estimable,False
P1,1729,fit_intent,precursor_coverage_band,categorical,high,8925,488,8925,488,0.9290756302521008,0.9651639344262295,0.2230657051553117,-0.16178329227705276,0.16178329227705276,estimable,False
P1,1729,fit_intent,precursor_coverage_band,categorical,low,8925,488,8925,488,0.014901960784313726,0.0,0.08567348583166352,0.17393900387797928,0.17393900387797928,estimable,False
P1,1729,fit_intent,precursor_coverage_band,categorical,medium,8925,488,8925,488,0.056022408963585436,0.03483606557377049,0.20797405218754172,0.10187012835000228,0.10187012835000228,estimable,False
P1,1729,fit_intent,precursor_coverage_fraction,numeric,,8925,488,8925,488,0.9000956495731414,0.9246316352245756,0.12214701299495637,-0.20087258009696357,0.20087258009696357,estimable,True
P1,1729,fit_intent,series_length_band,categorical,long,8925,488,8925,488,0.8785434173669467,0.8524590163934426,0.3409380610397734,0.07650774130043873,0.07650774130043873,estimable,False
P1,1729,fit_intent,series_length_band,categorical,medium,8925,488,8925,488,0.11271708683473389,0.11885245901639344,0.31995194730800974,-0.01917591761288197,0.01917591761288197,estimable,False
P1,1729,fit_intent,series_length_band,categorical,short,8925,488,8925,488,0.008739495798319327,0.028688524590163935,0.1351454959636354,-0.14761149566695467,0.14761149566695467,estimable,False
P1,1729,fit_intent,series_length_months,numeric,,8925,488,8925,488,171.6964705882353,168.44467213114754,94.8822641848742,0.0342719314829139,0.0342719314829139,estimable,False
P1,1729,fit_intent,site_id,categorical,wqp:11NPSWRD_WQX-SLBE_PL_01,8925,488,8925,488,0.007619047619047619,0.0020491803278688526,0.06930360351482104,0.08036908629127218,0.08036908629127218,estimable,False
P1,1729,fit_intent,site_id,categorical,wqp:21AWIC-23,8925,488,8925,488,0.009411764705882352,0.00819672131147541,0.09341498397532613,0.013006943240796074,0.013006943240796074,estimable,False
P1,1729,fit_intent,site_id,categorical,wqp:21AWIC-81,8925,488,8925,488,0.008851540616246498,0.010245901639344262,0.09724740095217604,-0.014338285747949984,0.014338285747949984,estimable,False
P1,1729,fit_intent,site_id,categorical,wqp:21DELAWQ_WQX-108111,8925,488,8925,488,0.0006722689075630252,0.0020491803278688526,0.0368564658501848,-0.03735874801188848,0.03735874801188848,estimable,False
P1,1729,fit_intent,site_id,categorical,wqp:21DELAWQ_WQX-109031,8925,488,8925,488,0.0003361344537815126,0.0020491803278688526,0.034503642237184336,-0.04964826212582283,0.04964826212582283,estimable,False
P1,1729,fit_intent,site_id,categorical,wqp:21DELAWQ_WQX-109131,8925,488,8925,488,0.0019047619047619048,0.004098360655737705,0.054693225734643226,-0.04010732081553481,0.04010732081553481,estimable,False
P1,1729,fit_intent,site_id,categorical,wqp:21DELAWQ_WQX-109191,8925,488,8925,488,0.0019047619047619048,0.004098360655737705,0.054693225734643226,-0.04010732081553481,0.04010732081553481,estimable,False
P1,1729,fit_intent,site_id,categorical,wqp:21DELAWQ_WQX-110011,8925,488,8925,488,0.010868347338935574,0.0020491803278688526,0.0799850222007488,0.1102602308333692,0.1102602308333692,estimable,False
P1,1729,fit_intent,site_id,categorical,wqp:21DELAWQ_WQX-202021,8925,488,8925,488,0.001568627450980392,0.004098360655737705,0.05314005529999771,-0.04760501641324829,0.04760501641324829,estimable,False
P1,1729,fit_intent,site_id,categorical,wqp:21DELAWQ_WQX-205181,8925,488,8925,488,0.001568627450980392,0.0020491803278688526,0.042492046589645165,-0.011309242916192364,0.011309242916192364,estimable,False
